order_id,order_date,ship_mode,product_id
CA-2019-153346,2019-01-25,First Class,OFF-PA-10000007
CA-2020-118360,2020-04-01,Standard Class,OFF-PA-10000791
CA-2020-149853,2020-10-03,Standard Class,OFF-PA-10000556
CA-2018-125234,2018-11-27,Standard Class,OFF-PA-10000482
CA-2020-133501,2020-08-27,Standard Class,OFF-PA-10004888
CA-2020-107748,2020-12-10,Second Class,OFF-PA-10002005
CA-2020-162565,2020-12-11,First Class,OFF-PA-10001937
CA-2019-127642,2019-05-21,First Class,OFF-PA-10000565
CA-2020-117044,2020-09-11,Second Class,OFF-PA-10003657
CA-2020-111556,2020-11-20,First Class,OFF-PA-10003651
CA-2019-100041,2019-11-20,Standard Class,OFF-PA-10001622
CA-2019-100041,2019-11-20,Standard Class,OFF-PA-10000418
CA-2017-130624,2017-06-21,First Class,OFF-PA-10003883
US-2020-103226,2020-09-22,Standard Class,OFF-PA-10002666
CA-2019-162726,2019-12-27,Standard Class,OFF-PA-10001972
CA-2019-162726,2019-12-27,Standard Class,OFF-PA-10004041
US-2019-111290,2019-07-22,Standard Class,OFF-PA-10002262
US-2017-147704,2017-11-16,Standard Class,OFF-PA-10003270
CA-2018-121965,2018-06-19,Standard Class,OFF-PA-10004355
CA-2020-115175,2020-08-07,Standard Class,OFF-PA-10001878
US-2020-125717,2020-09-28,First Class,OFF-PA-10003022
CA-2020-168641,2020-11-24,Standard Class,OFF-PA-10001972
CA-2020-121300,2020-09-29,First Class,OFF-PA-10002787
CA-2020-121300,2020-09-29,First Class,OFF-PA-10002606
CA-2017-147235,2017-03-24,Standard Class,OFF-PA-10004948
CA-2019-109365,2019-11-03,Standard Class,OFF-PA-10001725
CA-2019-109365,2019-11-03,Standard Class,OFF-PA-10000477
CA-2019-109365,2019-11-03,Standard Class,OFF-PA-10004359
CA-2017-150798,2017-12-01,Second Class,OFF-PA-10001972
CA-2020-112753,2020-06-18,Standard Class,OFF-PA-10002036
CA-2017-103401,2017-11-21,Standard Class,OFF-PA-10003309
CA-2019-124814,2019-04-10,Standard Class,OFF-PA-10002787
CA-2017-116757,2017-06-30,Standard Class,OFF-PA-10002005
US-2019-128678,2019-09-15,Standard Class,OFF-PA-10000807
US-2020-105046,2020-07-17,Standard Class,OFF-PA-10004353
CA-2018-163104,2018-03-19,Standard Class,OFF-PA-10001947
US-2017-106334,2017-12-27,Standard Class,OFF-PA-10003657
US-2020-149510,2020-12-03,Standard Class,OFF-PA-10001892
US-2017-150126,2017-07-27,Standard Class,OFF-PA-10002709
US-2018-113327,2018-05-26,Second Class,OFF-PA-10003790
US-2018-113327,2018-05-26,Second Class,OFF-PA-10003134
CA-2018-135020,2018-05-28,Standard Class,OFF-PA-10004255
US-2019-165953,2019-12-31,Standard Class,OFF-PA-10002250
CA-2020-147228,2020-09-09,Standard Class,OFF-PA-10000357
CA-2017-146885,2017-05-30,Standard Class,OFF-PA-10001622
CA-2020-129357,2020-05-14,Standard Class,OFF-PA-10003228
CA-2020-150987,2020-04-08,Standard Class,OFF-PA-10001878
CA-2020-150987,2020-04-08,Standard Class,OFF-PA-10002923
CA-2020-132647,2020-02-17,Standard Class,OFF-PA-10001838
CA-2018-112130,2018-05-03,Standard Class,OFF-PA-10002230
CA-2017-138681,2017-12-20,First Class,OFF-PA-10000357
CA-2017-138681,2017-12-20,First Class,OFF-PA-10003270
CA-2020-140298,2020-05-11,Standard Class,OFF-PA-10003657
CA-2017-108273,2017-12-16,Standard Class,OFF-PA-10000029
CA-2018-109736,2018-10-10,First Class,OFF-PA-10004101
CA-2018-142601,2018-04-18,Second Class,OFF-PA-10000483
US-2018-103996,2018-03-29,Second Class,OFF-PA-10001736
US-2018-103996,2018-03-29,Second Class,OFF-PA-10001609
CA-2019-123526,2019-12-24,First Class,OFF-PA-10002986
CA-2020-126354,2020-02-03,Standard Class,OFF-PA-10004381
CA-2020-158883,2020-06-02,First Class,OFF-PA-10004733
US-2020-147984,2020-01-28,Standard Class,OFF-PA-10000806
CA-2018-104346,2018-12-11,Standard Class,OFF-PA-10001166
CA-2018-104346,2018-12-11,Standard Class,OFF-PA-10003256
US-2018-141684,2018-06-29,Standard Class,OFF-PA-10002870
US-2019-148901,2019-05-14,Standard Class,OFF-PA-10004983
CA-2018-137708,2018-11-22,Second Class,OFF-PA-10000176
CA-2018-137708,2018-11-22,Second Class,OFF-PA-10000327
CA-2018-151589,2018-12-27,First Class,OFF-PA-10003228
CA-2019-111696,2019-05-08,First Class,OFF-PA-10002751
CA-2017-139598,2017-12-26,Standard Class,OFF-PA-10004569
CA-2020-167661,2020-10-05,Standard Class,OFF-PA-10002581
CA-2020-106831,2020-06-01,First Class,OFF-PA-10000682
CA-2020-131366,2020-11-24,Standard Class,OFF-PA-10000675
CA-2017-151379,2017-12-16,Standard Class,OFF-PA-10000595
CA-2019-135776,2019-12-23,Standard Class,OFF-PA-10001295
CA-2019-135776,2019-12-23,Standard Class,OFF-PA-10004327
US-2017-122021,2017-10-15,First Class,OFF-PA-10002230
CA-2020-127306,2020-01-14,Standard Class,OFF-PA-10000019
CA-2020-114055,2020-12-25,Second Class,OFF-PA-10004381
CA-2020-114055,2020-12-25,Second Class,OFF-PA-10000994
CA-2020-143245,2020-12-01,Standard Class,OFF-PA-10001972
US-2017-138828,2017-09-02,First Class,OFF-PA-10000349
CA-2019-151372,2019-09-05,First Class,OFF-PA-10004381
CA-2018-144190,2018-06-09,Standard Class,OFF-PA-10000304
CA-2017-160262,2017-06-09,Second Class,OFF-PA-10003641
CA-2018-122406,2018-08-02,Second Class,OFF-PA-10001307
US-2019-153815,2019-11-06,First Class,OFF-PA-10002421
US-2019-153815,2019-11-06,First Class,OFF-PA-10004071
CA-2019-164896,2019-11-07,Standard Class,OFF-PA-10002246
CA-2019-149279,2019-04-24,Standard Class,OFF-PA-10003441
CA-2019-129238,2019-01-31,Standard Class,OFF-PA-10002764
CA-2019-136126,2019-05-24,First Class,OFF-PA-10004327
CA-2019-155033,2019-10-07,Standard Class,OFF-PA-10000143
CA-2019-158694,2019-11-10,Second Class,OFF-PA-10002421
CA-2019-158694,2019-11-10,Second Class,OFF-PA-10001363
CA-2018-150511,2018-09-18,Standard Class,OFF-PA-10001776
US-2020-120607,2020-05-19,First Class,OFF-PA-10003129
CA-2018-162166,2018-09-08,First Class,OFF-PA-10002606
US-2018-137533,2018-12-18,First Class,OFF-PA-10003441
CA-2019-155138,2019-09-08,Standard Class,OFF-PA-10000501
CA-2019-108350,2019-06-06,Second Class,OFF-PA-10003656
CA-2020-132738,2020-08-04,First Class,OFF-PA-10001752
CA-2017-158442,2017-03-17,First Class,OFF-PA-10002195
CA-2017-158442,2017-03-17,First Class,OFF-PA-10002365
CA-2018-167374,2018-03-26,Second Class,OFF-PA-10001950
CA-2017-138450,2017-10-18,Standard Class,OFF-PA-10003016
CA-2019-147970,2019-01-31,Second Class,OFF-PA-10003936
CA-2017-149538,2017-04-04,Standard Class,OFF-PA-10003797
CA-2017-149538,2017-04-04,Standard Class,OFF-PA-10002195
CA-2017-160766,2017-09-14,First Class,OFF-PA-10000213
CA-2020-128335,2020-09-29,Standard Class,OFF-PA-10004996
CA-2017-121006,2017-11-10,Standard Class,OFF-PA-10000130
CA-2017-121006,2017-11-10,Standard Class,OFF-PA-10002479
CA-2019-122903,2019-05-27,Second Class,OFF-PA-10001790
CA-2019-122903,2019-05-27,Second Class,OFF-PA-10000994
CA-2020-108749,2020-09-12,First Class,OFF-PA-10003797
CA-2017-101560,2017-11-28,Second Class,OFF-PA-10001363
CA-2018-102016,2018-09-12,Standard Class,OFF-PA-10002464
CA-2019-145898,2019-09-26,First Class,OFF-PA-10001667
CA-2020-134635,2020-04-15,Second Class,OFF-PA-10002254
US-2020-109582,2020-09-12,Second Class,OFF-PA-10004071
US-2017-147648,2017-11-26,Standard Class,OFF-PA-10001033
US-2019-169369,2019-12-12,Standard Class,OFF-PA-10004438
CA-2019-130078,2019-08-08,Standard Class,OFF-PA-10003270
US-2020-114034,2020-01-03,Standard Class,OFF-PA-10004735
US-2020-115595,2020-10-09,First Class,OFF-PA-10001745
CA-2020-158722,2020-10-20,Standard Class,OFF-PA-10000176
CA-2020-147452,2020-09-30,First Class,OFF-PA-10001838
CA-2020-147452,2020-09-30,First Class,OFF-PA-10004039
CA-2017-159681,2017-12-07,Standard Class,OFF-PA-10003641
CA-2018-105158,2018-09-05,Standard Class,OFF-PA-10001970
US-2020-136784,2020-04-30,Standard Class,OFF-PA-10000675
CA-2017-146283,2017-09-08,Standard Class,OFF-PA-10002259
CA-2017-146283,2017-09-08,Standard Class,OFF-PA-10000482
CA-2020-142174,2020-03-04,Standard Class,OFF-PA-10000806
US-2020-162558,2020-10-02,First Class,OFF-PA-10003172
CA-2020-134439,2020-09-18,Second Class,OFF-PA-10004082
CA-2017-130813,2017-01-06,Second Class,OFF-PA-10002005
CA-2017-103331,2017-08-26,Standard Class,OFF-PA-10002160
CA-2017-103331,2017-08-26,Standard Class,OFF-PA-10002659
CA-2020-111577,2020-10-16,Standard Class,OFF-PA-10000062
CA-2018-149811,2018-01-04,Standard Class,OFF-PA-10004082
US-2020-103814,2020-12-09,Standard Class,OFF-PA-10001019
CA-2019-123932,2019-09-06,Standard Class,OFF-PA-10004665
CA-2017-113768,2017-05-13,Standard Class,OFF-PA-10003063
CA-2020-147403,2020-09-10,First Class,OFF-PA-10003302
CA-2018-118738,2018-10-24,Standard Class,OFF-PA-10003177
CA-2018-118738,2018-10-24,Standard Class,OFF-PA-10001166
CA-2019-136021,2019-08-14,Standard Class,OFF-PA-10000551
CA-2019-149195,2019-09-05,Second Class,OFF-PA-10001870
CA-2019-149195,2019-09-05,Second Class,OFF-PA-10002036
CA-2017-104829,2017-11-18,Second Class,OFF-PA-10003016
CA-2020-108854,2020-12-08,Standard Class,OFF-PA-10003022
US-2020-125647,2020-09-23,Standard Class,OFF-PA-10004888
CA-2018-110877,2018-10-23,First Class,OFF-PA-10004621
CA-2020-103009,2020-11-03,Second Class,OFF-PA-10001215
CA-2020-117422,2020-10-21,Standard Class,OFF-PA-10002195
CA-2020-155929,2020-09-09,Standard Class,OFF-PA-10000859
US-2020-108700,2020-05-19,Standard Class,OFF-PA-10004733
CA-2017-146591,2017-01-19,First Class,OFF-PA-10000659
CA-2017-107706,2017-02-14,Second Class,OFF-PA-10000466
CA-2017-132451,2017-09-26,First Class,OFF-PA-10004888
CA-2020-169691,2020-06-15,First Class,OFF-PA-10003022
CA-2020-164378,2020-07-15,Second Class,OFF-PA-10004519
US-2019-162026,2019-10-08,First Class,OFF-PA-10000167
US-2020-152569,2020-05-15,Standard Class,OFF-PA-10001736
US-2017-137680,2017-02-24,Standard Class,OFF-PA-10000174
US-2017-137680,2017-02-24,Standard Class,OFF-PA-10000069
CA-2020-117667,2020-12-04,Standard Class,OFF-PA-10002709
CA-2019-147123,2019-12-10,First Class,OFF-PA-10000575
CA-2018-142055,2018-05-08,First Class,OFF-PA-10003465
CA-2020-136609,2020-08-06,Standard Class,OFF-PA-10004381
US-2019-167472,2019-06-06,First Class,OFF-PA-10000157
US-2019-167472,2019-06-06,First Class,OFF-PA-10001534
US-2017-159618,2017-11-12,Standard Class,OFF-PA-10004100
US-2018-114741,2018-12-06,Standard Class,OFF-PA-10000048
CA-2020-157966,2020-03-13,First Class,OFF-PA-10001934
CA-2017-151162,2017-12-05,Standard Class,OFF-PA-10001033
CA-2017-151162,2017-12-05,Standard Class,OFF-PA-10003036
CA-2020-137498,2020-09-09,Second Class,OFF-PA-10000143
CA-2019-117919,2019-08-27,Second Class,OFF-PA-10004353
CA-2017-147900,2017-09-23,Standard Class,OFF-PA-10003063
CA-2020-168179,2020-11-02,Standard Class,OFF-PA-10001800
CA-2020-142342,2020-07-17,Second Class,OFF-PA-10004609
CA-2020-109099,2020-10-06,Standard Class,OFF-PA-10001033
CA-2019-145261,2019-12-18,First Class,OFF-PA-10003036
CA-2020-127922,2020-10-27,Standard Class,OFF-PA-10001204
CA-2019-146318,2019-01-22,Standard Class,OFF-PA-10003953
CA-2019-143924,2019-07-28,Standard Class,OFF-PA-10002120
CA-2019-141551,2019-09-24,Standard Class,OFF-PA-10001569
CA-2017-164315,2017-04-02,Standard Class,OFF-PA-10004248
US-2018-138093,2018-12-10,Standard Class,OFF-PA-10001509
US-2018-138093,2018-12-10,Standard Class,OFF-PA-10000143
CA-2020-148320,2020-11-03,Standard Class,OFF-PA-10003022
US-2018-160857,2018-05-08,Standard Class,OFF-PA-10003363
CA-2019-165820,2019-09-26,Standard Class,OFF-PA-10004735
CA-2020-117324,2020-12-08,Standard Class,OFF-PA-10002713
CA-2017-148614,2017-01-20,Standard Class,OFF-PA-10002893
US-2020-147886,2020-03-28,First Class,OFF-PA-10000232
US-2020-147886,2020-03-28,First Class,OFF-PA-10003651
US-2020-147886,2020-03-28,First Class,OFF-PA-10000743
CA-2018-154900,2018-02-25,Standard Class,OFF-PA-10002377
CA-2019-112060,2019-12-04,Standard Class,OFF-PA-10000994
CA-2018-155586,2018-12-12,Second Class,OFF-PA-10000726
CA-2017-124856,2017-09-29,Second Class,OFF-PA-10001289
CA-2017-123225,2017-07-11,First Class,OFF-PA-10000552
CA-2019-149783,2019-09-04,Second Class,OFF-PA-10002195
US-2018-163279,2018-03-22,Standard Class,OFF-PA-10003127
CA-2018-150196,2018-07-02,First Class,OFF-PA-10003797
CA-2020-161067,2020-09-03,Second Class,OFF-PA-10000418
CA-2018-134992,2018-09-22,Second Class,OFF-PA-10001972
CA-2018-126725,2018-11-17,Standard Class,OFF-PA-10001639
CA-2018-157434,2018-04-29,Second Class,OFF-PA-10001526
CA-2019-101525,2019-05-01,Second Class,OFF-PA-10001497
CA-2019-101525,2019-05-01,Second Class,OFF-PA-10003936
CA-2017-152443,2017-05-21,Standard Class,OFF-PA-10003022
CA-2019-133319,2019-09-05,Standard Class,OFF-PA-10001815
CA-2019-133935,2019-09-18,Standard Class,OFF-PA-10000100
CA-2018-147879,2018-05-07,Standard Class,OFF-PA-10001952
CA-2019-146157,2019-11-21,Standard Class,OFF-PA-10001790
CA-2017-168305,2017-11-01,Standard Class,OFF-PA-10004947
US-2020-153948,2020-11-06,First Class,OFF-PA-10000157
US-2020-153948,2020-11-06,First Class,OFF-PA-10002764
US-2020-153948,2020-11-06,First Class,OFF-PA-10000143
US-2018-126977,2018-09-17,Standard Class,OFF-PA-10004071
US-2020-169551,2020-07-07,First Class,OFF-PA-10004100
CA-2017-104178,2017-08-25,Standard Class,OFF-PA-10004983
US-2020-141698,2020-04-15,Standard Class,OFF-PA-10001826
CA-2017-140732,2017-11-11,Second Class,OFF-PA-10003625
CA-2019-166912,2019-01-15,First Class,OFF-PA-10001033
CA-2017-141726,2017-07-20,First Class,OFF-PA-10000418
CA-2017-141726,2017-07-20,First Class,OFF-PA-10002230
CA-2020-102155,2020-07-13,Standard Class,OFF-PA-10003673
CA-2019-114895,2019-11-21,Standard Class,OFF-PA-10000232
CA-2020-112984,2020-09-16,Second Class,OFF-PA-10003657
CA-2019-163776,2019-07-19,Standard Class,OFF-PA-10001033
US-2017-112991,2017-12-10,Standard Class,OFF-PA-10000019
US-2017-112991,2017-12-10,Standard Class,OFF-PA-10002222
CA-2018-135580,2018-12-30,Standard Class,OFF-PA-10000595
CA-2019-159016,2019-03-10,First Class,OFF-PA-10004405
CA-2017-102652,2017-04-06,Standard Class,OFF-PA-10003309
CA-2017-102652,2017-04-06,Standard Class,OFF-PA-10001977
CA-2020-139717,2020-08-24,Second Class,OFF-PA-10002195
CA-2020-145702,2020-05-19,Second Class,OFF-PA-10001526
CA-2019-152765,2019-06-15,First Class,OFF-PA-10000483
CA-2019-124016,2019-09-23,Second Class,OFF-PA-10002586
CA-2019-113551,2019-08-18,First Class,OFF-PA-10004665
CA-2017-107524,2017-03-02,Standard Class,OFF-PA-10000587
CA-2018-111780,2018-12-25,Second Class,OFF-PA-10001307
CA-2018-111780,2018-12-25,Second Class,OFF-PA-10001667
CA-2018-137281,2018-06-13,Standard Class,OFF-PA-10001870
CA-2020-100111,2020-09-20,Standard Class,OFF-PA-10000807
CA-2020-100111,2020-09-20,Standard Class,OFF-PA-10002713
CA-2018-142139,2018-08-31,Standard Class,OFF-PA-10003883
CA-2020-145772,2020-06-03,Standard Class,OFF-PA-10001593
CA-2020-145737,2020-09-15,Standard Class,OFF-PA-10001033
US-2019-142251,2019-10-31,Second Class,OFF-PA-10002986
CA-2020-121083,2020-07-09,Standard Class,OFF-PA-10001497
CA-2020-151190,2020-06-27,Standard Class,OFF-PA-10000575
CA-2018-142433,2018-04-20,Standard Class,OFF-PA-10002377
CA-2018-132815,2018-09-19,Second Class,OFF-PA-10004530
CA-2017-101266,2017-08-27,Second Class,OFF-PA-10002986
CA-2018-158421,2018-09-21,Standard Class,OFF-PA-10001801
CA-2020-104927,2020-12-22,Standard Class,OFF-PA-10000019
CA-2020-104927,2020-12-22,Standard Class,OFF-PA-10000176
CA-2018-149909,2018-11-13,Standard Class,OFF-PA-10000726
CA-2018-149909,2018-11-13,Standard Class,OFF-PA-10001790
CA-2019-133697,2019-10-20,Second Class,OFF-PA-10000726
US-2020-142188,2020-09-11,First Class,OFF-PA-10002005
US-2020-142188,2020-09-11,First Class,OFF-PA-10004101
CA-2020-121580,2020-05-29,Standard Class,OFF-PA-10004082
CA-2017-165806,2017-04-07,First Class,OFF-PA-10003441
CA-2017-146731,2017-11-03,Standard Class,OFF-PA-10000141
CA-2017-146731,2017-11-03,Standard Class,OFF-PA-10001019
CA-2017-141313,2017-12-28,Standard Class,OFF-PA-10003302
CA-2020-162712,2020-06-18,Second Class,OFF-PA-10000167
CA-2020-107552,2020-05-05,First Class,OFF-PA-10002947
CA-2019-163328,2019-11-04,Second Class,OFF-PA-10004353
CA-2019-163328,2019-11-04,Second Class,OFF-PA-10000176
CA-2017-100762,2017-11-24,Standard Class,OFF-PA-10001815
CA-2017-100762,2017-11-24,Standard Class,OFF-PA-10004082
CA-2020-161459,2020-11-25,Second Class,OFF-PA-10002377
CA-2020-160017,2020-09-28,Standard Class,OFF-PA-10001800
CA-2018-110289,2018-10-29,Standard Class,OFF-PA-10002986
CA-2017-133305,2017-07-11,Standard Class,OFF-PA-10001970
CA-2020-139080,2020-01-23,Standard Class,OFF-PA-10004621
CA-2020-139080,2020-01-23,Standard Class,OFF-PA-10002262
CA-2020-110443,2020-11-21,Standard Class,OFF-PA-10003797
CA-2017-134103,2017-01-30,Standard Class,OFF-PA-10001204
CA-2018-147529,2018-02-07,Standard Class,OFF-PA-10003349
CA-2019-129126,2019-12-14,Standard Class,OFF-PA-10001471
CA-2020-161774,2020-05-14,First Class,OFF-PA-10000300
CA-2020-161774,2020-05-14,First Class,OFF-PA-10003134
CA-2020-144750,2020-08-21,First Class,OFF-PA-10003395
CA-2020-115777,2020-08-19,Standard Class,OFF-PA-10000552
CA-2019-143714,2019-05-23,Standard Class,OFF-PA-10000029
CA-2018-121405,2018-03-30,Standard Class,OFF-PA-10001838
CA-2019-101161,2019-10-13,Standard Class,OFF-PA-10001295
CA-2018-156510,2018-09-25,Standard Class,OFF-PA-10002222
CA-2020-140872,2020-06-03,Standard Class,OFF-PA-10000809
CA-2020-113908,2020-06-03,Standard Class,OFF-PA-10004156
CA-2018-120621,2018-03-21,Standard Class,OFF-PA-10002254
US-2020-148866,2020-09-19,Standard Class,OFF-PA-10004782
CA-2020-111262,2020-10-28,Second Class,OFF-PA-10001937
US-2019-128909,2019-10-09,Second Class,OFF-PA-10001593
CA-2020-102197,2020-12-20,Standard Class,OFF-PA-10001970
CA-2020-102197,2020-12-20,Standard Class,OFF-PA-10004156
CA-2020-167640,2020-03-06,Standard Class,OFF-PA-10001033
CA-2020-138289,2020-01-16,Second Class,OFF-PA-10001260
US-2020-107888,2020-11-16,First Class,OFF-PA-10001363
US-2020-154872,2020-05-14,Standard Class,OFF-PA-10000483
CA-2017-113880,2017-03-01,Standard Class,OFF-PA-10003036
CA-2020-161578,2020-12-16,Second Class,OFF-PA-10002986
CA-2017-137092,2017-10-20,Second Class,OFF-PA-10002109
CA-2019-161543,2019-05-10,Standard Class,OFF-PA-10003971
CA-2019-169887,2019-10-22,First Class,OFF-PA-10003001
CA-2020-157112,2020-04-23,First Class,OFF-PA-10001804
CA-2017-169257,2017-06-06,Standard Class,OFF-PA-10002319
CA-2017-154095,2017-12-02,Standard Class,OFF-PA-10002923
CA-2019-148852,2019-05-26,Standard Class,OFF-PA-10001293
CA-2019-123512,2019-06-17,First Class,OFF-PA-10001497
US-2020-167402,2020-01-13,Second Class,OFF-PA-10004983
CA-2017-138513,2017-05-23,Standard Class,OFF-PA-10003177
US-2020-124779,2020-09-08,First Class,OFF-PA-10000061
CA-2019-115483,2019-07-14,Second Class,OFF-PA-10001497
CA-2020-145037,2020-09-02,Second Class,OFF-PA-10000157
CA-2020-145037,2020-09-02,Second Class,OFF-PA-10002499
CA-2020-144225,2020-09-30,Second Class,OFF-PA-10000062
US-2019-155103,2019-12-02,Standard Class,OFF-PA-10000062
CA-2020-145429,2020-07-21,Standard Class,OFF-PA-10003205
CA-2019-134789,2019-04-08,Standard Class,OFF-PA-10001934
CA-2020-145443,2020-08-10,Second Class,OFF-PA-10003302
CA-2018-156734,2018-06-18,First Class,OFF-PA-10001937
CA-2017-120096,2017-07-04,First Class,OFF-PA-10001977
CA-2018-156923,2018-02-16,Standard Class,OFF-PA-10002751
CA-2020-100230,2020-12-11,Standard Class,OFF-PA-10002245
CA-2019-154767,2019-06-28,Second Class,OFF-PA-10003039
CA-2020-139402,2020-12-09,Standard Class,OFF-PA-10004359
CA-2019-119018,2019-11-04,Standard Class,OFF-PA-10000295
CA-2018-105361,2018-03-29,Standard Class,OFF-PA-10002615
CA-2020-121293,2020-07-25,Second Class,OFF-PA-10004100
CA-2018-118843,2018-09-13,Standard Class,OFF-PA-10001712
CA-2017-125682,2017-11-22,First Class,OFF-PA-10001752
CA-2018-128125,2018-03-31,Standard Class,OFF-PA-10000357
US-2019-159093,2019-05-09,Standard Class,OFF-PA-10001260
US-2019-163461,2019-06-18,First Class,OFF-PA-10003134
US-2020-162670,2020-12-23,Second Class,OFF-PA-10001994
CA-2020-128965,2020-04-17,Standard Class,OFF-PA-10004911
CA-2020-138618,2020-12-01,Standard Class,OFF-PA-10000520
US-2019-126452,2019-08-21,Standard Class,OFF-PA-10003848
US-2019-126452,2019-08-21,Standard Class,OFF-PA-10002606
CA-2018-162544,2018-12-16,First Class,OFF-PA-10004948
US-2018-123918,2018-10-15,First Class,OFF-PA-10003001
CA-2018-137113,2018-12-01,Second Class,OFF-PA-10004255
CA-2018-137113,2018-12-01,Second Class,OFF-PA-10002222
CA-2020-120222,2020-04-25,Standard Class,OFF-PA-10004675
CA-2020-164756,2020-09-18,Standard Class,OFF-PA-10000673
CA-2020-164756,2020-09-18,Standard Class,OFF-PA-10003848
CA-2020-164756,2020-09-18,Standard Class,OFF-PA-10003228
CA-2017-142510,2017-12-22,Standard Class,OFF-PA-10001289
CA-2018-137925,2018-11-30,Standard Class,OFF-PA-10002659
CA-2019-140382,2019-06-23,Second Class,OFF-PA-10001019
CA-2017-126963,2017-06-15,First Class,OFF-PA-10001952
CA-2020-107132,2020-06-26,Standard Class,OFF-PA-10003790
CA-2018-167255,2018-09-27,Second Class,OFF-PA-10002377
CA-2018-167255,2018-09-27,Second Class,OFF-PA-10003441
CA-2019-157161,2019-07-16,Second Class,OFF-PA-10001461
CA-2020-155159,2020-11-25,Second Class,OFF-PA-10003724
CA-2020-149076,2020-01-14,Standard Class,OFF-PA-10000483
CA-2017-146990,2017-11-07,First Class,OFF-PA-10000246
CA-2020-117443,2020-12-23,Second Class,OFF-PA-10004475
