order_id,order_date,on_truck_scan_date,ship_mode
CA-2019-133711,2019-11-26,2019-11-29,Express
CA-2019-133711,2019-11-26,2019-11-29,Express
CA-2019-133711,2019-11-26,2019-11-29,Express
CA-2019-133711,2019-11-26,2019-11-29,Express
US-2019-158309,2019-11-26,2019-11-29,Express
CA-2019-145135,2019-11-26,2019-11-29,Express
CA-2019-145135,2019-11-26,2019-11-29,Express
CA-2019-128531,2019-11-24,2019-11-29,Standard Processing
CA-2019-128531,2019-11-24,2019-11-29,Standard Processing
CA-2019-128531,2019-11-24,2019-11-29,Standard Processing
CA-2019-128531,2019-11-24,2019-11-29,Standard Processing
CA-2019-128531,2019-11-24,2019-11-29,Standard Processing
CA-2019-128531,2019-11-24,2019-11-29,Standard Processing
CA-2019-123806,2019-11-24,2019-11-29,Standard Processing
US-2019-158288,2019-11-26,2019-11-29,Standard Processing
US-2019-127971,2019-11-20,2019-11-29,Standard Processing
US-2019-127971,2019-11-20,2019-11-29,Standard Processing
US-2019-127971,2019-11-20,2019-11-29,Standard Processing
CA-2019-145492,2019-11-20,2019-11-29,Standard Processing
CA-2019-114895,2019-11-21,2019-11-29,Standard Processing
US-2019-132577,2019-11-22,2019-11-29,Standard Processing
US-2019-132577,2019-11-22,2019-11-29,Standard Processing
US-2019-132577,2019-11-22,2019-11-29,Standard Processing
US-2019-132577,2019-11-22,2019-11-29,Standard Processing
US-2019-132577,2019-11-22,2019-11-29,Standard Processing
US-2019-164945,2019-11-22,2019-11-29,Standard Processing
CA-2019-162313,2019-11-27,2019-12-02,Express
CA-2019-144911,2019-11-27,2019-12-02,Express
CA-2019-144911,2019-11-27,2019-12-02,Express
CA-2019-117583,2019-11-27,2019-12-02,Express
CA-2019-117583,2019-11-27,2019-12-02,Express
CA-2019-117583,2019-11-27,2019-12-02,Express
CA-2019-117583,2019-11-27,2019-12-02,Express
US-2019-134761,2019-11-30,2019-12-02,Express
CA-2019-127698,2019-12-01,2019-12-02,Express
US-2019-155768,2019-12-01,2019-12-02,Express
US-2019-155768,2019-12-01,2019-12-02,Express
US-2019-155768,2019-12-01,2019-12-02,Express
US-2019-155768,2019-12-01,2019-12-02,Express
CA-2019-129686,2019-11-27,2019-12-02,Standard Processing
CA-2019-129686,2019-11-27,2019-12-02,Standard Processing
CA-2019-152121,2019-11-27,2019-12-02,Standard Processing
CA-2019-132731,2019-11-24,2019-12-02,Standard Processing
CA-2019-165561,2019-11-24,2019-12-02,Standard Processing
CA-2019-169838,2019-11-25,2019-12-02,Standard Processing
CA-2019-169838,2019-11-25,2019-12-02,Standard Processing
CA-2019-169838,2019-11-25,2019-12-02,Standard Processing
CA-2019-113341,2019-11-25,2019-12-02,Standard Processing
CA-2019-130288,2019-11-26,2019-12-04,Standard Processing
CA-2019-163167,2019-11-28,2019-12-04,Standard Processing
CA-2019-163167,2019-11-28,2019-12-04,Standard Processing
CA-2019-163167,2019-11-28,2019-12-04,Standard Processing
CA-2019-163167,2019-11-28,2019-12-04,Standard Processing
US-2019-131674,2019-11-29,2019-12-04,Standard Processing
CA-2019-105284,2019-11-24,2019-12-04,Standard Processing
CA-2019-100468,2019-11-24,2019-12-04,Standard Processing
CA-2019-100468,2019-11-24,2019-12-04,Standard Processing
CA-2019-100083,2019-11-24,2019-12-04,Standard Processing
US-2019-163881,2019-11-24,2019-12-04,Standard Processing
US-2019-163881,2019-11-24,2019-12-04,Standard Processing
US-2019-163881,2019-11-24,2019-12-04,Standard Processing
CA-2019-113726,2019-11-24,2019-12-04,Standard Processing
CA-2019-123533,2019-11-24,2019-12-04,Standard Processing
CA-2019-123533,2019-11-24,2019-12-04,Standard Processing
CA-2019-123533,2019-11-24,2019-12-04,Standard Processing
CA-2019-165470,2019-11-25,2019-12-04,Standard Processing
CA-2019-160535,2019-11-25,2019-12-04,Standard Processing
CA-2019-160535,2019-11-25,2019-12-04,Standard Processing
CA-2019-108196,2019-11-25,2019-12-04,Standard Processing
CA-2019-108196,2019-11-25,2019-12-04,Standard Processing
CA-2019-108196,2019-11-25,2019-12-04,Standard Processing
CA-2019-132549,2019-11-25,2019-12-04,Standard Processing
CA-2019-129693,2019-11-26,2019-12-04,Standard Processing
US-2019-126893,2019-11-26,2019-12-04,Standard Processing
CA-2019-106915,2019-11-26,2019-12-04,Standard Processing
CA-2019-107104,2019-11-26,2019-12-04,Standard Processing
CA-2019-107104,2019-11-26,2019-12-04,Standard Processing
CA-2019-107104,2019-11-26,2019-12-04,Standard Processing
CA-2019-107104,2019-11-26,2019-12-04,Standard Processing
CA-2019-159639,2019-11-27,2019-12-04,Standard Processing
CA-2019-104276,2019-11-27,2019-12-04,Standard Processing
CA-2019-104276,2019-11-27,2019-12-04,Standard Processing
US-2019-114230,2019-11-27,2019-12-04,Standard Processing
CA-2019-105018,2019-11-28,2019-12-04,Standard Processing
CA-2019-123617,2019-11-28,2019-12-04,Standard Processing
CA-2019-156748,2019-11-30,2019-12-04,Standard Processing
CA-2019-156748,2019-11-30,2019-12-04,Standard Processing
CA-2019-156748,2019-11-30,2019-12-04,Standard Processing
CA-2019-156748,2019-11-30,2019-12-04,Standard Processing
US-2019-150861,2019-12-03,2019-12-06,Express
US-2019-150861,2019-12-03,2019-12-06,Express
US-2019-150861,2019-12-03,2019-12-06,Express
US-2019-150861,2019-12-03,2019-12-06,Express
US-2019-150861,2019-12-03,2019-12-06,Express
CA-2019-153598,2019-12-03,2019-12-06,Express
CA-2019-153598,2019-12-03,2019-12-06,Express
CA-2019-126004,2019-12-04,2019-12-06,Express
CA-2019-126004,2019-12-04,2019-12-06,Express
CA-2019-126004,2019-12-04,2019-12-06,Express
CA-2019-126004,2019-12-04,2019-12-06,Express
CA-2019-126004,2019-12-04,2019-12-06,Express
CA-2019-126004,2019-12-04,2019-12-06,Express
CA-2019-124772,2019-12-05,2019-12-06,Express
CA-2019-160241,2019-11-29,2019-12-06,Standard Processing
CA-2019-129903,2019-12-01,2019-12-06,Standard Processing
CA-2019-130393,2019-12-01,2019-12-06,Standard Processing
CA-2019-130393,2019-12-01,2019-12-06,Standard Processing
CA-2019-130393,2019-12-01,2019-12-06,Standard Processing
CA-2019-143805,2019-12-01,2019-12-06,Standard Processing
CA-2019-143805,2019-12-01,2019-12-06,Standard Processing
CA-2019-164770,2019-12-02,2019-12-06,Standard Processing
CA-2019-164770,2019-12-02,2019-12-06,Standard Processing
CA-2019-127243,2019-11-28,2019-12-06,Standard Processing
CA-2019-127243,2019-11-28,2019-12-06,Standard Processing
CA-2019-127243,2019-11-28,2019-12-06,Standard Processing
CA-2019-127243,2019-11-28,2019-12-06,Standard Processing
CA-2019-127243,2019-11-28,2019-12-06,Standard Processing
CA-2019-143749,2019-12-05,2019-12-09,Express
US-2019-114776,2019-12-06,2019-12-09,Express
CA-2019-157336,2019-12-01,2019-12-09,Standard Processing
CA-2019-157336,2019-12-01,2019-12-09,Standard Processing
CA-2019-113621,2019-12-01,2019-12-09,Standard Processing
CA-2019-113621,2019-12-01,2019-12-09,Standard Processing
US-2019-150035,2019-12-01,2019-12-09,Standard Processing
CA-2019-104689,2019-12-01,2019-12-09,Standard Processing
CA-2019-105354,2019-12-02,2019-12-09,Standard Processing
CA-2019-117590,2019-12-08,2019-12-11,Express
CA-2019-117590,2019-12-08,2019-12-11,Express
CA-2019-102092,2019-12-09,2019-12-11,Express
US-2019-143448,2019-12-10,2019-12-11,Express
US-2019-148803,2019-12-11,2019-12-11,Express
CA-2019-162187,2019-12-11,2019-12-11,Express
CA-2019-162187,2019-12-11,2019-12-11,Express
CA-2019-162187,2019-12-11,2019-12-11,Express
CA-2019-162187,2019-12-11,2019-12-11,Express
CA-2019-162187,2019-12-11,2019-12-11,Express
CA-2019-165330,2019-12-11,2019-12-11,Express
CA-2019-165330,2019-12-11,2019-12-11,Express
CA-2019-165330,2019-12-11,2019-12-11,Express
CA-2019-165330,2019-12-11,2019-12-11,Express
CA-2019-165330,2019-12-11,2019-12-11,Express
CA-2019-165330,2019-12-11,2019-12-11,Express
CA-2019-165330,2019-12-11,2019-12-11,Express
CA-2019-165330,2019-12-11,2019-12-11,Express
CA-2019-165330,2019-12-11,2019-12-11,Express
CA-2019-165330,2019-12-11,2019-12-11,Express
CA-2019-165330,2019-12-11,2019-12-11,Express
CA-2019-142594,2019-12-01,2019-12-11,Standard Processing
CA-2019-142594,2019-12-01,2019-12-11,Standard Processing
CA-2019-142594,2019-12-01,2019-12-11,Standard Processing
CA-2019-142594,2019-12-01,2019-12-11,Standard Processing
CA-2019-108434,2019-12-05,2019-12-11,Standard Processing
CA-2019-140564,2019-12-05,2019-12-11,Standard Processing
CA-2019-109722,2019-12-05,2019-12-11,Standard Processing
CA-2019-109722,2019-12-05,2019-12-11,Standard Processing
CA-2019-145009,2019-12-05,2019-12-11,Standard Processing
CA-2019-163636,2019-12-05,2019-12-11,Standard Processing
CA-2019-146374,2019-12-05,2019-12-11,Standard Processing
CA-2019-146374,2019-12-05,2019-12-11,Standard Processing
CA-2019-146374,2019-12-05,2019-12-11,Standard Processing
CA-2019-136434,2019-12-01,2019-12-11,Standard Processing
CA-2019-136483,2019-12-01,2019-12-11,Standard Processing
US-2019-108455,2019-12-02,2019-12-11,Standard Processing
US-2019-108455,2019-12-02,2019-12-11,Standard Processing
US-2019-108455,2019-12-02,2019-12-11,Standard Processing
US-2019-113985,2019-12-02,2019-12-11,Standard Processing
US-2019-113985,2019-12-02,2019-12-11,Standard Processing
US-2019-113985,2019-12-02,2019-12-11,Standard Processing
US-2019-113985,2019-12-02,2019-12-11,Standard Processing
CA-2019-163804,2019-12-02,2019-12-11,Standard Processing
CA-2019-163804,2019-12-02,2019-12-11,Standard Processing
CA-2019-163804,2019-12-02,2019-12-11,Standard Processing
US-2019-155103,2019-12-02,2019-12-11,Standard Processing
US-2019-155103,2019-12-02,2019-12-11,Standard Processing
US-2019-155103,2019-12-02,2019-12-11,Standard Processing
CA-2019-143154,2019-12-02,2019-12-11,Standard Processing
US-2019-161683,2019-12-03,2019-12-11,Standard Processing
US-2019-161683,2019-12-03,2019-12-11,Standard Processing
CA-2019-122063,2019-12-03,2019-12-11,Standard Processing
CA-2019-122063,2019-12-03,2019-12-11,Standard Processing
CA-2019-161025,2019-12-03,2019-12-11,Standard Processing
CA-2019-149762,2019-12-03,2019-12-11,Standard Processing
CA-2019-149762,2019-12-03,2019-12-11,Standard Processing
CA-2019-149762,2019-12-03,2019-12-11,Standard Processing
CA-2019-149762,2019-12-03,2019-12-11,Standard Processing
CA-2019-139885,2019-12-04,2019-12-11,Standard Processing
CA-2019-105277,2019-12-04,2019-12-11,Standard Processing
CA-2019-112060,2019-12-04,2019-12-11,Standard Processing
CA-2019-161389,2019-12-05,2019-12-11,Standard Processing
CA-2019-114489,2019-12-05,2019-12-11,Standard Processing
CA-2019-114489,2019-12-05,2019-12-11,Standard Processing
CA-2019-114489,2019-12-05,2019-12-11,Standard Processing
CA-2019-114489,2019-12-05,2019-12-11,Standard Processing
US-2019-103674,2019-12-06,2019-12-11,Standard Processing
US-2019-103674,2019-12-06,2019-12-11,Standard Processing
US-2019-103674,2019-12-06,2019-12-11,Standard Processing
US-2019-103674,2019-12-06,2019-12-11,Standard Processing
US-2019-103674,2019-12-06,2019-12-11,Standard Processing
US-2019-103674,2019-12-06,2019-12-11,Standard Processing
US-2019-103674,2019-12-06,2019-12-11,Standard Processing
CA-2019-149503,2019-12-09,2019-12-13,Express
CA-2019-146941,2019-12-10,2019-12-13,Express
CA-2019-146941,2019-12-10,2019-12-13,Express
CA-2019-147123,2019-12-10,2019-12-13,Express
CA-2019-143609,2019-12-11,2019-12-13,Express
US-2019-108777,2019-12-12,2019-12-13,Express
US-2019-108777,2019-12-12,2019-12-13,Express
CA-2019-115224,2019-12-08,2019-12-13,Standard Processing
CA-2019-115224,2019-12-08,2019-12-13,Standard Processing
US-2019-169040,2019-12-06,2019-12-13,Standard Processing
US-2019-169040,2019-12-06,2019-12-13,Standard Processing
US-2019-169040,2019-12-06,2019-12-13,Standard Processing
US-2019-169040,2019-12-06,2019-12-13,Standard Processing
US-2019-169040,2019-12-06,2019-12-13,Standard Processing
US-2019-169040,2019-12-06,2019-12-13,Standard Processing
US-2019-169040,2019-12-06,2019-12-13,Standard Processing
CA-2019-162390,2019-12-06,2019-12-13,Standard Processing
CA-2019-162390,2019-12-06,2019-12-13,Standard Processing
CA-2019-162390,2019-12-06,2019-12-13,Standard Processing
US-2019-151260,2019-12-11,2019-12-16,Express
CA-2019-134425,2019-12-08,2019-12-16,Standard Processing
CA-2019-158302,2019-12-08,2019-12-16,Standard Processing
US-2019-131114,2019-12-09,2019-12-16,Standard Processing
US-2019-131114,2019-12-09,2019-12-16,Standard Processing
US-2019-131114,2019-12-09,2019-12-16,Standard Processing
US-2019-135720,2019-12-11,2019-12-16,Standard Processing
US-2019-135720,2019-12-11,2019-12-16,Standard Processing
US-2019-135720,2019-12-11,2019-12-16,Standard Processing
CA-2019-124562,2019-12-08,2019-12-16,Standard Processing
CA-2019-113733,2019-12-08,2019-12-16,Standard Processing
CA-2019-113733,2019-12-08,2019-12-16,Standard Processing
CA-2019-113733,2019-12-08,2019-12-16,Standard Processing
CA-2019-160108,2019-12-08,2019-12-16,Standard Processing
CA-2019-160108,2019-12-08,2019-12-16,Standard Processing
CA-2019-137330,2019-12-09,2019-12-16,Standard Processing
CA-2019-137330,2019-12-09,2019-12-16,Standard Processing
CA-2019-141082,2019-12-09,2019-12-16,Standard Processing
CA-2019-141082,2019-12-09,2019-12-16,Standard Processing
CA-2019-128923,2019-12-09,2019-12-16,Standard Processing
CA-2019-128923,2019-12-09,2019-12-16,Standard Processing
CA-2019-133340,2019-12-09,2019-12-16,Standard Processing
CA-2019-133340,2019-12-09,2019-12-16,Standard Processing
CA-2019-133340,2019-12-09,2019-12-16,Standard Processing
CA-2019-159989,2019-12-09,2019-12-16,Standard Processing
US-2019-161844,2019-12-09,2019-12-18,Standard Processing
US-2019-161844,2019-12-09,2019-12-18,Standard Processing
CA-2019-154739,2019-12-10,2019-12-18,Standard Processing
CA-2019-160745,2019-12-11,2019-12-18,Standard Processing
CA-2019-160745,2019-12-11,2019-12-18,Standard Processing
CA-2019-160745,2019-12-11,2019-12-18,Standard Processing
CA-2019-131289,2019-12-08,2019-12-18,Standard Processing
CA-2019-131289,2019-12-08,2019-12-18,Standard Processing
CA-2019-131289,2019-12-08,2019-12-18,Standard Processing
CA-2019-128412,2019-12-10,2019-12-18,Standard Processing
CA-2019-128412,2019-12-10,2019-12-18,Standard Processing
CA-2019-128412,2019-12-10,2019-12-18,Standard Processing
CA-2019-128412,2019-12-10,2019-12-18,Standard Processing
CA-2019-128412,2019-12-10,2019-12-18,Standard Processing
CA-2019-144309,2019-12-10,2019-12-18,Standard Processing
CA-2019-144309,2019-12-10,2019-12-18,Standard Processing
CA-2019-127194,2019-12-10,2019-12-18,Standard Processing
CA-2019-100587,2019-12-10,2019-12-18,Standard Processing
CA-2019-105816,2019-12-11,2019-12-18,Standard Processing
CA-2019-105816,2019-12-11,2019-12-18,Standard Processing
US-2019-132857,2019-12-11,2019-12-18,Standard Processing
CA-2019-136686,2019-12-12,2019-12-18,Standard Processing
CA-2019-136686,2019-12-12,2019-12-18,Standard Processing
CA-2019-169824,2019-12-12,2019-12-18,Standard Processing
CA-2019-169824,2019-12-12,2019-12-18,Standard Processing
CA-2019-169824,2019-12-12,2019-12-18,Standard Processing
CA-2019-100153,2019-12-13,2019-12-18,Standard Processing
CA-2019-146143,2019-12-14,2019-12-18,Standard Processing
CA-2019-129126,2019-12-14,2019-12-18,Standard Processing
CA-2019-129126,2019-12-14,2019-12-18,Standard Processing
CA-2019-129126,2019-12-14,2019-12-18,Standard Processing
CA-2019-129126,2019-12-14,2019-12-18,Standard Processing
CA-2019-129126,2019-12-14,2019-12-18,Standard Processing
CA-2019-129126,2019-12-14,2019-12-18,Standard Processing
CA-2019-146325,2019-12-14,2019-12-20,Express
CA-2019-146325,2019-12-14,2019-12-20,Express
US-2019-104794,2019-12-16,2019-12-20,Express
CA-2019-130442,2019-12-16,2019-12-20,Express
CA-2019-139934,2019-12-18,2019-12-20,Express
CA-2019-113600,2019-12-15,2019-12-20,Standard Processing
CA-2019-139395,2019-12-12,2019-12-20,Standard Processing
CA-2019-139395,2019-12-12,2019-12-20,Standard Processing
CA-2019-139395,2019-12-12,2019-12-20,Standard Processing
CA-2019-139395,2019-12-12,2019-12-20,Standard Processing
US-2019-169369,2019-12-12,2019-12-20,Standard Processing
US-2019-169369,2019-12-12,2019-12-20,Standard Processing
CA-2019-102792,2019-12-13,2019-12-20,Standard Processing
CA-2019-145261,2019-12-18,2019-12-23,Express
CA-2019-145261,2019-12-18,2019-12-23,Express
CA-2019-145261,2019-12-18,2019-12-23,Express
CA-2019-145261,2019-12-18,2019-12-23,Express
CA-2019-145261,2019-12-18,2019-12-23,Express
CA-2019-145261,2019-12-18,2019-12-23,Express
CA-2019-145261,2019-12-18,2019-12-23,Express
CA-2019-138597,2019-12-18,2019-12-23,Express
US-2019-100419,2019-12-16,2019-12-23,Standard Processing
CA-2019-112697,2019-12-18,2019-12-23,Standard Processing
CA-2019-112697,2019-12-18,2019-12-23,Standard Processing
CA-2019-112697,2019-12-18,2019-12-23,Standard Processing
CA-2019-150945,2019-12-18,2019-12-23,Standard Processing
CA-2019-142958,2019-12-13,2019-12-23,Standard Processing
CA-2019-142958,2019-12-13,2019-12-23,Standard Processing
CA-2019-142335,2019-12-15,2019-12-23,Standard Processing
CA-2019-142335,2019-12-15,2019-12-23,Standard Processing
CA-2019-100307,2019-12-15,2019-12-23,Standard Processing
CA-2019-115574,2019-12-23,2019-12-24,Express
CA-2019-123526,2019-12-24,2019-12-24,Express
CA-2019-141523,2019-12-19,2019-12-24,Standard Processing
CA-2019-141523,2019-12-19,2019-12-24,Standard Processing
CA-2019-118129,2019-12-19,2019-12-24,Standard Processing
US-2019-157840,2019-12-20,2019-12-24,Standard Processing
US-2019-116442,2019-12-15,2019-12-24,Standard Processing
US-2019-127334,2019-12-15,2019-12-24,Standard Processing
US-2019-127334,2019-12-15,2019-12-24,Standard Processing
CA-2019-118332,2019-12-16,2019-12-24,Standard Processing
CA-2019-155446,2019-12-16,2019-12-24,Standard Processing
CA-2019-155530,2019-12-17,2019-12-24,Standard Processing
CA-2019-155383,2019-12-17,2019-12-24,Standard Processing
CA-2019-147109,2019-12-17,2019-12-24,Standard Processing
CA-2019-147109,2019-12-17,2019-12-24,Standard Processing
CA-2019-131639,2019-12-17,2019-12-24,Standard Processing
CA-2019-131639,2019-12-17,2019-12-24,Standard Processing
CA-2019-117121,2019-12-17,2019-12-24,Standard Processing
CA-2019-147067,2019-12-18,2019-12-24,Standard Processing
CA-2019-145919,2019-12-18,2019-12-24,Standard Processing
CA-2019-145919,2019-12-18,2019-12-24,Standard Processing
CA-2019-145919,2019-12-18,2019-12-24,Standard Processing
CA-2019-101546,2019-12-18,2019-12-24,Standard Processing
CA-2019-133795,2019-12-18,2019-12-24,Standard Processing
CA-2019-133795,2019-12-18,2019-12-24,Standard Processing
CA-2019-133795,2019-12-18,2019-12-24,Standard Processing
CA-2019-108364,2019-12-19,2019-12-24,Standard Processing
CA-2019-168536,2019-12-20,2019-12-24,Standard Processing
CA-2019-151155,2019-12-20,2019-12-24,Standard Processing
CA-2019-151155,2019-12-20,2019-12-24,Standard Processing
CA-2019-114538,2019-12-26,2019-12-27,Express
CA-2019-149916,2019-12-22,2019-12-27,Standard Processing
CA-2019-149916,2019-12-22,2019-12-27,Standard Processing
CA-2019-137043,2019-12-23,2019-12-27,Standard Processing
CA-2019-137043,2019-12-23,2019-12-27,Standard Processing
CA-2019-132829,2019-12-23,2019-12-27,Standard Processing
CA-2019-132829,2019-12-23,2019-12-27,Standard Processing
CA-2019-132829,2019-12-23,2019-12-27,Standard Processing
